global_step,episode,update_idx,policy_loss,value_loss,entropy,approx_kl,clip_fraction,explained_variance,sps,lr,entropy_coef
186880,173,1459,-0.002217721939086914,0.4797743588685989,0.017737869918346406,0.003234600799623877,0.011328125,0.20508748292922974,52,0.000271968,0.00915904
187008,173,1460,-0.0034046270768158136,0.01283296663314104,0.026075998693704604,0.003775289328768849,0.017578125,-1.5797934532165527,52,0.00027194879999999994,0.009158464
187136,173,1461,-0.0015785074792802334,0.007169089838862419,0.025010380893945694,0.0007683312403969466,0.01328125,-12.241129875183105,52,0.0002719296,0.009157888
187264,173,1462,-0.00392365378793329,0.011676742509007455,0.02478436641395092,0.0026789779542014,0.01171875,-1.143200397491455,52,0.00027191039999999996,0.009157312
187392,173,1463,-0.0048531127162277695,0.1855856642127037,0.03687350414693356,0.004053246846888214,0.019140625,0.49887222051620483,52,0.0002718912,0.009156736
187520,173,1464,-0.007571639679372311,0.08110003434121608,0.04135394766926766,0.016611638106405736,0.031640625,-0.22536921501159668,52,0.000271872,0.00915616
187648,173,1465,-0.002247325098142028,0.011439323704689742,0.020285047590732574,0.004020572116132826,0.014453125,-0.3490253686904907,52,0.00027185279999999995,0.009155584
187776,173,1466,-0.0013229146599769593,0.004835019004531205,0.026506533846259117,0.0010419689584523439,0.004296875,-4.049318790435791,52,0.00027183359999999996,0.009155008
187904,173,1467,-0.00462750643491745,0.003213472291827202,0.026166427321732043,0.009107080171816051,0.021875,-0.46998119354248047,52,0.00027181439999999997,0.009154432
188032,174,1468,-0.002533419756218791,0.41183259189128874,0.029034743458032607,0.002532162715215236,0.0109375,0.03735071420669556,52,0.0002717952,0.009153856
188160,174,1469,-0.0024666924960911273,0.003190768253989518,0.03248448651283979,0.0019111259491182864,0.012109375,-2.0461761951446533,52,0.000271776,0.00915328
188288,174,1470,-0.0035431353375315667,0.01148087801411748,0.025023172982037066,0.006252440472599119,0.018359375,-0.3906048536300659,52,0.00027175679999999995,0.009152704
188416,174,1471,-0.0031621279194951057,0.005037231836467981,0.03432663194835186,0.0015406856662593782,0.01171875,-0.3974475860595703,52,0.00027173759999999996,0.009152128
188544,174,1472,-0.0031318416353315116,0.003278298489749432,0.03187283910810947,0.006531346729025245,0.019140625,-1.312976598739624,52,0.0002717184,0.009151552
188672,174,1473,-0.0015148831531405448,0.0035966539522632956,0.031645466759800914,0.001278595521580428,0.01015625,-0.0740807056427002,52,0.0002716992,0.009150976
188800,174,1474,-0.0024619630072265863,0.003198346123099327,0.02327340804040432,0.0007888489752076566,0.006640625,-1.2254838943481445,52,0.00027167999999999995,0.0091504
188928,174,1475,-0.0066340679302811624,0.0018422483350150286,0.03374998159706592,0.011335890309419483,0.027734375,-0.8966221809387207,52,0.00027166079999999996,0.009149824
189056,175,1476,-0.001903162500821054,0.43297221660614016,0.01946655847132206,0.003299053804948926,0.01015625,0.016704559326171875,52,0.00027164159999999997,0.009149248
189184,175,1477,-0.0024663872085511685,0.003508344548754394,0.02212123479694128,0.0005150902550667524,0.006640625,-1.3138222694396973,52,0.0002716224,0.009148672
189312,175,1478,-0.00249583013355732,0.003678113198839128,0.0305509302765131,0.0010669074370525777,0.00859375,-0.8653662204742432,52,0.0002716032,0.009148096
189440,175,1479,-0.004025673307478428,0.002702100807800889,0.03597432449460029,0.004369785252492875,0.01484375,-0.35131216049194336,52,0.00027158399999999995,0.00914752
189568,175,1480,-0.0023237609304487703,0.002071208879351616,0.0342173345386982,0.001784339384175837,0.01796875,-0.21166014671325684,52,0.00027156479999999997,0.009146944
189696,175,1481,-0.0020045317709445954,0.002624627714976668,0.02847657948732376,0.0008022657944820822,0.008203125,-0.20591413974761963,52,0.0002715456,0.009146368
189824,175,1482,-0.004119711602106691,0.004482304980047047,0.030580417811870576,0.0011397052090615033,0.012109375,-0.03306615352630615,52,0.0002715264,0.009145792
189952,175,1483,-0.002199530601501465,0.006120884674601257,0.01826404482126236,0.002457443589810282,0.011328125,0.061859846115112305,52,0.0002715072,0.009145216
190080,176,1484,-0.0027801896911114456,0.45100940465927125,0.03729990907013416,0.002549867960624397,0.01796875,0.029418468475341797,52,0.00027148799999999996,0.00914464
190208,176,1485,-0.002684197505004704,0.006606024550274014,0.03102582972496748,0.0018748162779957055,0.011328125,-0.02466893196105957,52,0.00027146879999999997,0.009144064
190336,176,1486,-0.009893299080431461,0.007734663970768452,0.038384425640106204,0.02009793436154723,0.03125,0.1371874213218689,52,0.0002714496,0.009143488
190464,176,1487,-0.0012184390798211098,0.005344318738207221,0.026899519748985766,0.0012267056154087186,0.006640625,-1.0567781925201416,52,0.0002714304,0.009142912
190592,176,1488,-0.005132926069200039,0.007324005290865898,0.03190536927431822,0.007452775922138244,0.016015625,-0.026731491088867188,52,0.00027141119999999995,0.009142336000000001
190720,176,1489,-0.007925709057599307,0.005457787215709687,0.03137440234422684,0.004117596801370383,0.024609375,-1.1402549743652344,52,0.00027139199999999997,0.00914176
190848,176,1490,-0.0014138712547719478,0.004024106077849865,0.02223018482327461,0.0023319014930166305,0.011328125,-4.144942760467529,52,0.0002713728,0.009141184
190976,176,1491,-0.004232838517054915,0.007275378750637174,0.032673167623579503,0.005543222418054938,0.018359375,-0.28915858268737793,52,0.0002713536,0.009140608
191104,176,1492,-0.0048073908314108845,0.013405487593263387,0.03164944220334291,0.0053115877322852615,0.01796875,0.39172977209091187,52,0.0002713344,0.009140032
191232,177,1493,-0.0012233816552907229,0.4817237317562103,0.025779351592063904,0.00037168217822909356,0.005859375,-0.04465937614440918,52,0.00027131519999999996,0.009139456
191360,177,1494,-0.005034816358238459,0.007816093554720283,0.03851722218096256,0.003403999877627939,0.01796875,-0.762279748916626,52,0.00027129599999999997,0.00913888
191488,177,1495,-0.0026054958812892436,0.004486517840996384,0.028097623586654664,0.0011302379076369106,0.015234375,-0.33632874488830566,52,0.0002712768,0.009138304
191616,177,1496,-0.008418571832589806,0.005094872624613345,0.03384531699120998,0.008981245185714215,0.027734375,-0.6579779386520386,52,0.0002712576,0.009137728
191744,177,1497,-0.002729818876832724,0.004943123902194202,0.027429877035319804,0.0029131218208931385,0.0171875,-0.0869215726852417,52,0.0002712384,0.009137152
191872,177,1498,-0.0020476256031543016,0.005511946743354201,0.019997160509228708,0.0007966279401443899,0.008203125,-0.10059916973114014,52,0.00027121919999999997,0.009136576
192000,177,1499,-0.003039402607828379,0.010223570186644793,0.031006758473813532,0.0031101262546144428,0.009375,-0.020761489868164062,52,0.0002712,0.009136
192128,177,1500,-0.0008709096815437079,0.352805957198143,0.017056347336620092,0.0012221479788422584,0.00625,0.20218700170516968,52,0.0002711808,0.009135424
192256,178,1501,-0.003061026008799672,0.6025949418544769,0.030460105650126933,0.002938395377714187,0.011328125,0.01840001344680786,52,0.0002711616,0.009134848000000001
192384,178,1502,-0.003781673079356551,0.005271317344158888,0.03615728877484799,0.002226254343986511,0.01640625,-3.644773483276367,52,0.00027114239999999996,0.009134272
192512,178,1503,-0.005619181646034121,0.004285262408666312,0.03424147851765156,0.0037040031398646533,0.022265625,-2.13189435005188,52,0.00027112319999999997,0.009133696
192640,178,1504,-0.005497893039137125,0.005154355615377426,0.028990095295011998,0.014717961195856333,0.01640625,-0.029694437980651855,52,0.000271104,0.00913312
192768,178,1505,-0.0025931788608431817,0.0059589792508631945,0.023214528523385524,0.0011723692645318807,0.010546875,-0.10378754138946533,52,0.00027108479999999994,0.009132544
192896,178,1506,-0.0042664784938097,0.0057613443117588755,0.022787715867161752,0.008044320228509604,0.01328125,-0.13050854206085205,52,0.0002710656,0.009131968
193024,178,1507,-0.003456747671589255,0.03091674130409956,0.03244940023869276,0.00196919827722013,0.012890625,0.1857142448425293,52,0.00027104639999999997,0.009131392
193152,178,1508,-0.0027846270240843296,0.00738395624794066,0.03891177512705326,0.005637031968217343,0.02421875,0.015880882740020752,52,0.0002710272,0.009130816
193280,178,1509,-0.007470597140491008,0.00558112938888371,0.034667793288826944,0.0056406731368042525,0.01953125,-1.102726936340332,52,0.00027100799999999994,0.00913024
193408,179,1510,-0.002443212829530239,0.5196694880723953,0.02389900777488947,0.005319810810033232,0.012890625,-0.003137946128845215,52,0.00027098879999999995,0.009129664000000001
193536,179,1511,-0.006005324423313141,0.012535449210554361,0.03883964382112026,0.004460598051082343,0.021484375,-0.4480842351913452,52,0.00027096959999999996,0.009129088
193664,179,1512,-0.0028087202459573745,0.004208220238797367,0.021487863920629024,0.0014469426474533974,0.00703125,-0.8591717481613159,52,0.0002709504,0.009128512
193792,179,1513,-0.0033005566336214544,0.0029295518528670073,0.02551980409771204,0.00320218411507085,0.01484375,-2.796438455581665,52,0.0002709312,0.009127936
193920,179,1514,-0.001204250520095229,0.00729136923328042,0.015339289233088494,0.00026476908242329956,0.003515625,-0.2829650640487671,52,0.00027091199999999994,0.00912736
194048,179,1515,-0.004437884059734642,0.3254525810480118,0.023871334083378316,0.0019165532081387936,0.01640625,0.2525137662887573,52,0.00027089279999999996,0.009126784
194176,179,1516,-0.008023033989593387,0.005998959997668862,0.03538105525076389,0.003685050061903894,0.023828125,0.3275339603424072,52,0.00027087359999999997,0.009126208
194304,179,1517,-0.004730647709220648,0.006267898506484926,0.037145409360527994,0.0023566777352243664,0.016796875,-2.1040587425231934,52,0.0002708544,0.009125632
194432,180,1518,-0.0014437577570788561,0.5079932123422622,0.021288812533020972,0.00047086112899705765,0.00625,-0.0011082887649536133,52,0.0002708352,0.009125056
194560,180,1519,-0.004508188762702048,0.006183708040043712,0.03453595191240311,0.004727462003938854,0.023828125,-1.2802278995513916,52,0.00027081599999999995,0.00912448
194688,180,1520,-0.0017939185723662376,0.004269056534394622,0.027580204978585245,0.002382002060767263,0.00859375,-2.503854751586914,52,0.00027079679999999996,0.009123904
194816,180,1521,-0.0033940272172912956,0.002075575734488666,0.027144535444676876,0.0007152298232540489,0.01171875,-1.2661747932434082,52,0.0002707776,0.009123328
194944,180,1522,-0.00642638229764998,0.003312296117655933,0.02962472066283226,0.007728313305415213,0.022265625,-0.9798328876495361,52,0.0002707584,0.009122752
195072,180,1523,-0.003042213385924697,0.19735099226236344,0.021366884373128413,0.007365492533426732,0.021484375,0.16101551055908203,52,0.0002707392,0.009122176000000001
195200,180,1524,-0.003070086194202304,0.004252820904366672,0.03470935635268688,0.0007011900539509952,0.006640625,-1.2859556674957275,52,0.00027071999999999996,0.0091216
195328,180,1525,-0.003837175015360117,0.003067044005729258,0.028829534724354743,0.0035396759514696894,0.018359375,-1.6982295513153076,52,0.00027070079999999997,0.009121024
195456,180,1526,-0.00687693627551198,0.005228753178380429,0.02894477713853121,0.006562559318263083,0.020703125,-0.8427823781967163,52,0.0002706816,0.009120448
195584,181,1527,-0.0009945212630555033,0.47936727702617643,0.027533413283526896,0.000995519699063152,0.009765625,-0.007199645042419434,52,0.0002706624,0.009119872
195712,181,1528,-0.0045463073067367075,0.005595260765403509,0.03736124373972416,0.008690778422169388,0.03359375,-0.17874908447265625,52,0.0002706432,0.009119296
195840,181,1529,-0.0007216089870780706,0.004938484146259725,0.01823306120932102,0.00044959994265809656,0.00234375,-0.42839348316192627,52,0.00027062399999999996,0.00911872
195968,181,1530,-0.0020444013178348543,0.0038651670794934033,0.027316857129335403,0.00018085159827023743,0.00234375,-0.31692755222320557,52,0.0002706048,0.009118144
196096,181,1531,-0.005281445011496544,0.0030019552912563087,0.041286522150039674,0.012392960244324059,0.02421875,-0.49599921703338623,52,0.0002705856,0.009117568
196224,181,1532,-0.003005659324117005,0.004990133410319686,0.026629270985722542,0.002771959372330457,0.009765625,0.26163768768310547,52,0.0002705664,0.009116992
196352,181,1533,-0.006905181379988789,0.007190843624994159,0.04278929904103279,0.007064474560320377,0.026171875,-0.27895021438598633,52,0.00027054719999999996,0.009116416
196480,181,1534,-0.007936942204833031,0.004108568886294961,0.037525665014982224,0.005387805472128093,0.019140625,-0.34085845947265625,52,0.00027052799999999997,0.00911584
196608,182,1535,-0.003098318167030811,0.44365048706531524,0.03705770075321198,0.002169449161738157,0.01484375,0.02905583381652832,52,0.0002705088,0.009115264
196736,182,1536,-0.00580379725433886,0.0064489583019167185,0.0353940200060606,0.009455030877143144,0.028125,-0.36271822452545166,52,0.0002704896,0.009114688
196864,182,1537,-0.002152323257178068,0.0034271412529051303,0.013068984728306532,0.0009156209300272167,0.00546875,-0.8842552900314331,52,0.0002704704,0.009114112
196992,182,1538,-0.004594140965491533,0.0046007738448679445,0.03034091666340828,0.00426878003636375,0.014453125,0.08058583736419678,52,0.00027045119999999996,0.009113536
197120,182,1539,-0.005410852516070009,0.0036703845486044883,0.03407319448888302,0.0022925472352653743,0.019921875,0.18117529153823853,52,0.000270432,0.00911296
197248,182,1540,-0.0034091731067746878,0.0023701173719018697,0.03299666326493025,0.006618031184189022,0.020703125,-0.1879591941833496,52,0.0002704128,0.009112384
197376,182,1541,-0.0028645549435168506,0.0035473706666380167,0.025121313333511353,0.001967495528515428,0.019140625,-0.3320651054382324,52,0.0002703936,0.009111808
197504,182,1542,-0.0029262968339025973,0.004761744779534638,0.03390353992581367,0.0009427356533706188,0.006640625,-0.4416900873184204,52,0.0002703744,0.009111232
197632,182,1543,-0.0032507891301065683,0.004499240429140627,0.026879312470555305,0.0011151263723149895,0.00703125,-0.447306752204895,52,0.00027035519999999997,0.009110656
197760,183,1544,-0.0032420664094388483,0.492634978890419,0.031183120794594288,0.003525188227649778,0.015234375,0.23294800519943237,52,0.000270336,0.00911008
197888,183,1545,-0.003149166377261281,0.013503168895840644,0.02192056830972433,0.001126783189829439,0.006640625,0.3673761487007141,52,0.0002703168,0.009109504000000001
198016,183,1546,-0.0036229864228516815,0.015435253921896219,0.025850355625152588,0.004496111872140318,0.0125,-0.3690359592437744,52,0.0002702976,0.009108928
198144,183,1547,-0.001231476292014122,0.014506422448903322,0.021997675485908984,0.0010736056021414698,0.008203125,-0.22743189334869385,52,0.00027027839999999996,0.009108352
198272,183,1548,-0.003427473292686045,0.0076402090955525635,0.040721210464835164,0.002831598708871752,0.019921875,-1.8949484825134277,52,0.0002702592,0.009107776
198400,183,1549,-0.005849902844056487,0.06691662035882473,0.03724640123546123,0.013383275654632598,0.025390625,0.4946969151496887,52,0.00027024,0.0091072
198528,183,1550,-0.001148128416389227,0.027194090001285077,0.029792746528983116,0.0009862065548077227,0.00859375,0.8474511802196503,52,0.00027022079999999995,0.009106624
198656,183,1551,-0.0035594852175563573,0.007498596096411347,0.029089035093784334,0.0005045078578405082,0.008203125,-1.5084161758422852,52,0.0002702016,0.009106048
198784,184,1552,-0.003394952043890953,0.4232113629579544,0.03566138483583927,0.002166471956297755,0.015625,0.09018206596374512,52,0.00027018239999999997,0.009105472
198912,184,1553,-0.007291898503899575,0.00889086197130382,0.04103934392333031,0.007141445914749056,0.029296875,-1.2263517379760742,52,0.0002701632,0.009104896
199040,184,1554,-0.0034412717446684836,0.008739685080945492,0.02606510203331709,0.009824853134341538,0.01484375,-1.572098970413208,52,0.00027014399999999994,0.00910432
199168,184,1555,-0.004335259785875678,0.007280042627826333,0.03460395447909832,0.002558676269836724,0.014453125,-1.4727880954742432,52,0.00027012479999999995,0.009103744
199296,184,1556,-0.004199132323265076,0.005506011517718434,0.021762235648930074,0.00491467509418726,0.015625,0.01968073844909668,52,0.00027010559999999996,0.009103168
199424,184,1557,-0.0030261421110481025,0.0054921316215768455,0.02421379443258047,0.002660010743420571,0.0109375,-1.1005041599273682,52,0.0002700864,0.009102592
199552,184,1558,-0.0037175276316702365,0.0032199852168560026,0.03274572808295488,0.008085284323897213,0.017578125,-1.0611927509307861,52,0.0002700672,0.009102016000000001
199680,184,1559,-0.003120420454069972,0.006698508467525244,0.023232003301382066,0.0013560983818024397,0.007421875,-1.1061639785766602,52,0.00027004799999999995,0.00910144
199808,185,1560,-0.005000709230080247,0.4445607990026474,0.02472312580794096,0.003655147668905556,0.019140625,0.016233086585998535,52,0.00027002879999999996,0.009100864
199936,185,1561,-0.005033031985577609,0.0037460558116436003,0.041099217616849475,0.02684496797155589,0.015625,-1.6739096641540527,52,0.00027000959999999997,0.009100288
200064,185,1562,-0.00859982641413808,0.30412156581878663,0.042329244688153266,0.014837536180857569,0.04453125,0.2591174244880676,52,0.0002699904,0.009099712
200192,185,1563,-0.0013522397028282284,0.018360952194780112,0.024278858676552773,0.003507753473240882,0.009765625,0.6795490980148315,52,0.0002699712,0.009099136
200320,185,1564,-0.003483995795249939,0.0046111867297440766,0.0343079537153244,0.0019229143159464,0.017578125,-1.0995018482208252,52,0.00026995199999999995,0.00909856
200448,185,1565,-0.002787202782928944,0.004040351300500333,0.030107161961495876,0.003014075930695981,0.0171875,-0.7042461633682251,52,0.00026993279999999996,0.009097984
200576,185,1566,-0.006694419076666236,0.00334235318005085,0.03811225369572639,0.0041329534142278135,0.0171875,-0.5936578512191772,52,0.0002699136,0.009097408
200704,185,1567,-0.00410944470204413,0.003252701414749026,0.03542720470577478,0.0024920198949985204,0.0234375,-0.35449671745300293,52,0.0002698944,0.009096832000000001
200832,185,1568,-0.004075990663841367,0.006453633168712258,0.03130567874759436,0.0037708532414399087,0.01953125,-0.16112971305847168,52,0.00026987519999999995,0.009096256
200960,186,1569,-0.002454149164259434,0.432405623793602,0.024422026984393597,0.00495130819035694,0.0140625,-0.030451297760009766,52,0.00026985599999999996,0.00909568
201088,186,1570,-0.007362001528963447,0.027655185386538505,0.048581847548484804,0.006704228732269257,0.028515625,-0.10993409156799316,52,0.00026983679999999997,0.009095104
201216,186,1571,-0.0013440260430797935,0.0031483965693041684,0.020773416757583617,0.0006674833013676107,0.005859375,-1.0235681533813477,52,0.0002698176,0.009094528
201344,186,1572,-0.004498523892834783,0.005928468657657504,0.028135211765766145,0.0027571931248530747,0.014453125,-0.9198063611984253,52,0.0002697984,0.009093952
201472,186,1573,-0.008182070031762124,0.0051122966688126326,0.03816083893179893,0.006776556989643722,0.03515625,-1.0732877254486084,52,0.00026977919999999995,0.009093376
201600,186,1574,-0.0053624377585947515,0.0025970346410758792,0.032783211581408976,0.0050406315480358895,0.021875,-1.0119359493255615,52,0.00026975999999999997,0.0090928
201728,186,1575,-4.934645257890224e-05,0.006872486928477884,0.00856117270886898,1.232251524925232e-05,0.0,-0.8832669258117676,52,0.0002697408,0.009092224
201856,186,1576,-0.0025932334363460543,0.005100645055063069,0.032208286598324774,0.0015189727884717286,0.01015625,-0.2957078218460083,52,0.0002697216,0.009091648
201984,187,1577,-0.003986129816621542,0.29358998537063596,0.010378593299537896,0.0010091398726217449,0.008984375,-0.415585994720459,52,0.0002697024,0.009091072
202112,187,1578,-0.005881902109831571,0.0063114453107118605,0.02946849465370178,0.003029034216888249,0.01328125,-0.8528966903686523,52,0.00026968319999999996,0.009090496
202240,187,1579,-0.002105256216600537,0.005301447678357362,0.022131453454494476,0.0032251205760985614,0.01171875,-1.1824333667755127,52,0.00026966399999999997,0.00908992
202368,187,1580,-0.0029362441040575505,0.00556259355507791,0.02540357634425163,0.001158641604706645,0.00625,-1.9414396286010742,52,0.0002696448,0.009089344000000001
202496,187,1581,-0.005764775816351176,0.0037964900489896535,0.03309109136462211,0.0041128288256004454,0.022265625,0.016967058181762695,52,0.0002696256,0.009088768
202624,187,1582,-0.0011016964446753264,0.0036220873007550836,0.022234037145972253,0.001551471825223416,0.00859375,-0.6138551235198975,52,0.0002696064,0.009088192
202752,187,1583,-0.004519965965300798,0.004126142361201346,0.020879749953746796,0.0025275511667132377,0.01171875,-0.5917816162109375,52,0.00026958719999999997,0.009087616
202880,187,1584,-0.002365822251886129,0.003301091049797833,0.02322647664695978,0.004200236324686557,0.0125,-1.7244205474853516,52,0.000269568,0.00908704
203008,187,1585,-0.0019080536905676127,0.0042388942558318375,0.02125768791884184,0.001824320771265775,0.011328125,-0.2584599256515503,52,0.0002695488,0.009086464
203136,188,1586,-0.0009466488379985094,0.2540066331624985,0.0330506332218647,0.0008334318292327226,0.0078125,-0.2600365877151489,52,0.0002695296,0.009085888
203264,188,1587,-0.0053366449195891615,0.6788050293922424,0.028198405727744104,0.012572426197584719,0.021484375,-0.6204360723495483,52,0.0002695104,0.009085312
203392,188,1588,-0.004401995521038771,0.007659194711595774,0.03419446423649788,0.004167520848568529,0.01953125,-0.710874080657959,52,0.00026949119999999997,0.009084736
203520,188,1589,-0.004077447019517422,0.005535756307654083,0.02567786294966936,0.006119446456432342,0.016015625,-1.9308598041534424,52,0.000269472,0.00908416
203648,188,1590,-0.0031778546515852215,0.004463447351008653,0.023495140485465527,0.006555820594076067,0.014453125,-2.021177053451538,52,0.00026945279999999994,0.009083584
203776,188,1591,-0.008609441202133894,0.0031479595811106263,0.03703409098088741,0.013647690159268677,0.033203125,-3.486471176147461,52,0.0002694336,0.009083008
203904,188,1592,-0.0026148255448788403,0.0031914580380544067,0.01588626066222787,0.005571131431497634,0.012890625,-0.8918930292129517,52,0.00026941439999999997,0.009082432
204032,188,1593,-0.0015814362792298197,0.002850953908637166,0.013763015251606702,0.0003351727151311934,0.003515625,-0.5426591634750366,52,0.0002693952,0.009081856
204160,189,1594,-0.0011741380207240582,0.4195306390523911,0.024164561182260513,0.002522087888792157,0.009765625,-0.0071021318435668945,52,0.000269376,0.00908128
204288,189,1595,-0.0017220187932252885,0.015276664309203625,0.02790578529238701,0.001611690642312169,0.008203125,-0.45468735694885254,52,0.00026935679999999995,0.009080704
204416,189,1596,-0.0007163165137171745,0.005116438283585012,0.012393599934875965,0.0006137683405540884,0.003125,-1.2514219284057617,52,0.00026933759999999996,0.009080128
204544,189,1597,-0.0038282230030745267,0.006522972229868173,0.033880087360739705,0.004625389282591641,0.01953125,-0.12763762474060059,52,0.00026931839999999997,0.009079552
204672,189,1598,-0.003192401956766844,0.0038468921789899468,0.020257890969514847,0.002240116475149989,0.01328125,-0.9200782775878906,51,0.0002692992,0.009078976
204800,189,1599,-0.005312496609985828,0.002695366251282394,0.0240990461781621,0.0016890352126210928,0.01328125,-0.28307580947875977,51,0.00026927999999999994,0.0090784
204928,189,1600,-0.007214516913518309,0.004543474107049405,0.028809980116784574,0.005825185170397163,0.02265625,-0.147902250289917,51,0.00026926079999999995,0.009077824
205056,189,1601,-0.0030485452618449925,0.006035954924300313,0.034377006068825725,0.0018467113957740366,0.010546875,-0.6102964878082275,51,0.00026924159999999997,0.009077248
205184,189,1602,-0.001989896409213543,0.0051815224345773455,0.02065424285829067,0.0009840143495239318,0.01328125,-0.0015778541564941406,51,0.0002692224,0.009076672000000001
205312,190,1603,-0.0028485484421253205,0.380082106590271,0.01609845394268632,0.006040138774551451,0.0125,0.035363852977752686,51,0.0002692032,0.009076096
205440,190,1604,-0.0025301648769527675,0.007501981547102332,0.0185569666326046,0.0028050503111444413,0.009375,-6.328213691711426,51,0.00026918399999999995,0.00907552
205568,190,1605,-0.0029097952879965304,0.004395263758488,0.03585367761552334,0.005305223446339369,0.01171875,-2.2040796279907227,51,0.00026916479999999996,0.009074944
205696,190,1606,-0.004238562122918665,0.007356033613905311,0.030975186638534068,0.005284587061032653,0.0203125,-1.2280268669128418,51,0.0002691456,0.009074368
205824,190,1607,-0.003454199293628335,0.00373346577398479,0.026459966599941254,0.003994361369404942,0.014453125,-0.2916998863220215,51,0.0002691264,0.009073792
205952,190,1608,-0.0030870101414620875,0.004707341687753797,0.023012766614556313,0.0012258109520189465,0.01171875,-1.0395431518554688,51,0.0002691072,0.009073216
206080,190,1609,-0.004881088482216,0.003505508601665497,0.037827310338616374,0.004787806910462678,0.01796875,-0.7014899253845215,51,0.00026908799999999996,0.00907264
206208,190,1610,-0.0038274289574474095,0.01029938254505396,0.026802843622863292,0.0018703649402596056,0.012890625,0.11425459384918213,51,0.00026906879999999997,0.009072064
206336,191,1611,-0.0028464742470532657,0.46020215153694155,0.03201273232698441,0.0012640349450521171,0.0140625,0.04028111696243286,51,0.0002690496,0.009071488
206464,191,1612,-0.004308645101264119,0.008418299723416567,0.02990211211144924,0.0052621038048528135,0.019921875,0.06069117784500122,51,0.0002690304,0.009070912
206592,191,1613,-0.007550495723262429,0.41123268008232117,0.04240236170589924,0.012710998684633523,0.028125,0.16394305229187012,51,0.00026901119999999995,0.009070336
206720,191,1614,-0.0031535894609987735,0.019577625393867492,0.028213632851839067,0.00381636320380494,0.01328125,0.06801992654800415,51,0.00026899199999999996,0.00906976
206848,191,1615,-0.005465245759114623,0.12279263213276863,0.0283527635037899,0.0051081802113913,0.013671875,0.4596809148788452,50,0.0002689728,0.009069184000000001
206976,191,1616,-0.0046320549678057436,0.05389460287988186,0.039120427519083026,0.007901348464656621,0.025,0.8833919987082481,50,0.0002689536,0.009068608
207104,191,1617,-0.008887120243161916,0.008398803137242793,0.041577206924557686,0.010583352006506175,0.03046875,-3.301116466522217,50,0.0002689344,0.009068032
207232,191,1618,-0.001413791673257947,0.010615078546106816,0.01838438156992197,0.0026029587257653474,0.00859375,-2.376490592956543,50,0.00026891519999999996,0.009067456
207360,192,1619,-0.002053498663008213,0.5398925900459289,0.023937208577990532,0.0016660168184898794,0.011328125,-0.0307769775390625,50,0.00026889599999999997,0.00906688
207488,192,1620,-0.0019239176996052264,0.004716889280825853,0.022726446948945524,0.0009183239657431841,0.00625,-0.44992125034332275,50,0.0002688768,0.009066304
207616,192,1621,-0.0031396884005516768,0.006430043885484338,0.029519171081483365,0.0010569797246716916,0.0140625,-1.5828425884246826,50,0.0002688576,0.009065728
207744,192,1622,-0.007121171522885561,0.004394544847309589,0.0389619205147028,0.008821829734370113,0.030078125,-1.3221931457519531,50,0.0002688384,0.009065152
207872,192,1623,-0.003361839521676302,0.01065876828506589,0.03792750798165798,0.00628762423293665,0.025390625,-0.06756329536437988,50,0.00026881919999999996,0.009064576
208000,192,1624,-0.002127173449844122,0.004206648678518832,0.02273437976837158,0.0018311552004888654,0.0078125,-0.43424391746520996,50,0.0002688,0.009064000000000001
208128,192,1625,-0.004208768461830914,0.0038425880717113613,0.02332667801529169,0.0034182035364210606,0.011328125,-0.3176255226135254,50,0.0002687808,0.009063424
208256,192,1626,-0.005090815643779933,0.00610510390251875,0.030555853992700575,0.012916675838641822,0.013671875,-0.4926912784576416,50,0.0002687616,0.009062848
208384,192,1627,-0.005044217966496944,0.004894559504464269,0.030926551297307016,0.006137658236548304,0.018359375,-0.21625304222106934,50,0.00026874239999999996,0.009062272
208512,193,1628,-0.0031418698839843274,0.4447763592004776,0.021060574054718017,0.0035716523882001637,0.016015625,-0.0011974573135375977,50,0.00026872319999999997,0.009061696
208640,193,1629,-0.003642476536333561,0.25777597427368165,0.03162612728774548,0.0025077476049773393,0.012890625,0.3381906747817993,50,0.000268704,0.00906112
208768,193,1630,-0.002704098355025053,1.2908249020576477,0.03393528573215008,0.004738101072143763,0.01796875,0.2913709282875061,50,0.0002686848,0.009060544
208896,193,1631,0.0011191080557182431,8.566786861419677,0.03250591130927205,0.030637935735285282,0.033203125,0.07627379894256592,49,0.0002686656,0.009059968
209024,193,1632,-9.330669417977333e-05,44.79361572265625,0.0026566917658783495,0.000981472572311759,0.00234375,0.17199432849884033,49,0.0002686464,0.009059392
209152,193,1633,3.126915544271469e-07,70.88447036743165,4.104403202007389e-43,0.0,0.0,-0.12629389762878418,49,0.0002686272,0.009058816
209280,193,1634,-5.010515451431274e-08,70.70081939697266,0.0,0.0,0.0,0.03779888153076172,49,0.000268608,0.00905824
209408,193,1635,1.0367948561906815e-07,67.26715240478515,5.023251573306987e-21,0.0,0.0,-0.03273200988769531,49,0.00026858879999999994,0.009057664
209536,194,1636,-0.0003746024100109935,49.7844741821289,0.004006750509142875,0.0043211867799982425,0.003515625,0.4721505641937256,48,0.0002685696,0.009057088
209664,194,1637,-0.005245053116232157,0.018590363953262568,0.03799153789877892,0.005258524895180017,0.026171875,-4.047050952911377,48,0.00026855039999999997,0.009056512000000001
